,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
0,0,0.0,0,0.0,0,0.0,5,0.9972567558288574
1,0,0.0,1,0.9778188467025757,0,0.0,8,0.9914956614375114
2,1,0.9641796946525574,2,0.7738727033138275,0,0.0,13,0.9832509022492629
3,0,0.0,1,0.9751656651496887,0,0.0,39,0.9963175684977801
4,0,0.0,2,0.9490503668785095,0,0.0,22,0.9969217072833668
5,0,0.0,0,0.0,0,0.0,24,0.9981269836425781
6,0,0.0,0,0.0,0,0.0,9,0.9968360066413879
7,0,0.0,1,0.9921781420707703,0,0.0,10,0.9983658909797668
8,6,0.9864540795485178,1,0.9774888753890991,0,0.0,31,0.9532087810577885
9,5,0.9245536923408508,0,0.0,0,0.0,36,0.9986172368129095
10,0,0.0,1,0.9945078492164612,0,0.0,6,0.9990433553854624
11,2,0.9613649249076843,2,0.9316055476665497,0,0.0,44,0.9971640665422786
12,0,0.0,1,0.9142686724662781,0,0.0,26,0.9862273381306574
13,0,0.0,0,0.0,0,0.0,42,0.9906534254550934
14,0,0.0,0,0.0,0,0.0,11,0.9883337725292553
15,0,0.0,1,0.9382173418998718,0,0.0,34,0.9931979529997882
16,0,0.0,0,0.0,0,0.0,2,0.9993601441383362
17,0,0.0,2,0.8723409175872803,0,0.0,8,0.9898061603307724
18,0,0.0,1,0.9735321402549744,0,0.0,17,0.9976929671624127
19,0,0.0,3,0.8026834626992544,0,0.0,19,0.9937467355477182
20,0,0.0,1,0.9857913255691528,0,0.0,36,0.9932956231964959
21,0,0.0,1,0.9826567769050598,3,0.7412879665692648,43,0.9963623382324396
22,2,0.9577820897102356,2,0.8704396188259125,0,0.0,27,0.9963048586138973
23,3,0.8036423325538635,2,0.778150200843811,4,0.9454993158578873,65,0.9931317687034606
24,0,0.0,4,0.9659957736730576,0,0.0,54,0.9791801494580729
25,0,0.0,1,0.9606658220291138,0,0.0,25,0.9840440273284912
26,0,0.0,0,0.0,0,0.0,32,0.9981797244399786
27,0,0.0,0,0.0,0,0.0,21,0.9981026990073067
28,0,0.0,1,0.9822728037834167,0,0.0,18,0.9983313547240363
29,0,0.0,0,0.0,0,0.0,7,0.994364823613848
30,9,0.9403037362628512,0,0.0,0,0.0,24,0.9923198968172073
31,0,0.0,1,0.891666054725647,0,0.0,3,0.9979881842931112
32,1,0.9339420795440674,3,0.7850581606229147,0,0.0,7,0.9914150663784572
33,0,0.0,0,0.0,0,0.0,5,0.9759667992591858
34,0,0.0,0,0.0,0,0.0,13,0.9988506803145776
35,1,0.9848911166191101,0,0.0,0,0.0,10,0.9285962700843811
36,0,0.0,1,0.9661294221878052,0,0.0,19,0.9796809710954365
37,0,0.0,0,0.0,0,0.0,25,0.9980867314338684
38,0,0.0,0,0.0,0,0.0,12,0.9892728924751282
39,0,0.0,0,0.0,0,0.0,5,0.9968419313430786
40,0,0.0,1,0.921838104724884,0,0.0,8,0.9901973679661751
41,0,0.0,0,0.0,0,0.0,16,0.9984266571700573
42,0,0.0,1,0.9674201011657715,0,0.0,21,0.998525375411624
43,0,0.0,0,0.0,0,0.0,19,0.9967795986878244
44,1,0.9728862047195435,1,0.9450495839118958,0,0.0,14,0.9971581016268048
45,0,0.0,0,0.0,0,0.0,38,0.9974950222592605
46,1,0.9553277492523193,3,0.8809376955032349,0,0.0,38,0.9756339929605785
47,3,0.8883177638053894,0,0.0,0,0.0,27,0.9698017990147626
48,2,0.9853264689445496,0,0.0,0,0.0,4,0.9895789623260498
49,0,0.0,1,0.8714194893836975,0,0.0,11,0.9757791215723212
50,1,0.9525452852249146,1,0.7814868688583374,0,0.0,40,0.972561951726675
51,0,0.0,0,0.0,0,0.0,23,0.997725248336792
52,1,0.9763408303260803,2,0.7781091034412384,0,0.0,11,0.9906406673518094
53,0,0.0,0,0.0,0,0.0,33,0.9968297716343042
54,0,0.0,0,0.0,0,0.0,32,0.9804088808596134
55,2,0.8821566700935364,2,0.9293025732040405,4,0.9856352657079697,39,0.9913514409309778
56,0,0.0,0,0.0,0,0.0,29,0.9967701085682573
57,0,0.0,0,0.0,0,0.0,9,0.9980647365252177
58,0,0.0,1,0.8945778012275696,0,0.0,13,0.9727368859144357
59,0,0.0,0,0.0,0,0.0,17,0.995483093401965
60,0,0.0,0,0.0,1,0.6852307915687561,22,0.9814634864980524
61,1,0.9755899310112,2,0.9254281520843506,3,0.7420531709988912,67,0.9815970178860337
62,0,0.0,0,0.0,0,0.0,21,0.9976471265157064
63,1,0.9134405851364136,0,0.0,0,0.0,40,0.9963453039526939
64,0,0.0,0,0.0,0,0.0,23,0.9979462494020876
65,3,0.9695714712142944,0,0.0,2,0.9126920998096466,22,0.9962783347476613
66,0,0.0,0,0.0,0,0.0,35,0.9966142279761178
67,0,0.0,0,0.0,0,0.0,14,0.9894963715757642
68,2,0.9838024079799652,0,0.0,0,0.0,22,0.9844812967560508
69,0,0.0,0,0.0,1,0.9135947823524475,34,0.9705433494904462
70,5,0.9368073105812073,3,0.888745387395223,0,0.0,31,0.9790373684898499
71,0,0.0,0,0.0,0,0.0,17,0.9982720192740945
72,0,0.0,0,0.0,5,0.905514907836914,15,0.9820927699406942
73,0,0.0,0,0.0,0,0.0,37,0.9979454375602104
74,0,0.0,2,0.7684478163719177,0,0.0,11,0.989808814092116
75,0,0.0,0,0.0,0,0.0,11,0.9867943200198087
76,1,0.9459903240203857,2,0.8319757878780365,0,0.0,36,0.9785170803467432
77,5,0.9275990724563599,0,0.0,0,0.0,45,0.9937578625149197
78,2,0.9843524992465973,0,0.0,0,0.0,20,0.9975638955831527
79,1,0.9377630949020386,2,0.9935237169265747,0,0.0,32,0.9973564203828573
80,0,0.0,3,0.9791643222173055,0,0.0,62,0.9950076110901371
81,4,0.9256968945264816,1,0.9917565584182739,0,0.0,59,0.9969790335428916
82,2,0.9392848312854767,3,0.9372958540916443,0,0.0,34,0.9843782116385067
83,0,0.0,0,0.0,0,0.0,11,0.9950999617576599
84,2,0.9791806638240814,1,0.32928749918937683,0,0.0,26,0.9921030081235446
85,2,0.9463381171226501,1,0.564462423324585,0,0.0,43,0.994264351767163
86,1,0.9517223238945007,2,0.9489049911499023,3,0.8112140893936157,24,0.991066612303257
87,0,0.0,4,0.8928160667419434,0,0.0,32,0.9930877350270748
88,0,0.0,0,0.0,0,0.0,20,0.9756377786397934
89,0,0.0,0,0.0,0,0.0,4,0.9991873800754547
90,0,0.0,0,0.0,3,0.9144827723503113,30,0.9909237901369731
91,1,0.9418320655822754,1,0.9409947991371155,0,0.0,34,0.99357868643368
92,1,0.9523395895957947,0,0.0,0,0.0,15,0.9963346918423971
93,1,0.933596670627594,0,0.0,0,0.0,24,0.9975202033917109
94,0,0.0,0,0.0,0,0.0,67,0.9896279030771398
95,2,0.9629584848880768,0,0.0,0,0.0,28,0.9940241064344134
96,5,0.9503748059272766,3,0.9699949622154236,0,0.0,45,0.9918311092588636
97,0,0.0,4,0.8297464847564697,0,0.0,41,0.9959255994820013
98,0,0.0,0,0.0,0,0.0,33,0.989094508416725
99,5,0.9364759683609009,1,0.7508748173713684,0,0.0,59,0.9944110037916798
