,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
0,1,0.8966690301895142,0,0.0,0,0.0,37,0.997666238127528
1,0,0.0,0,0.0,0,0.0,23,0.9996860571529554
2,2,0.9178577959537506,0,0.0,0,0.0,38,0.9990944611398798
3,2,0.9922504425048828,0,0.0,0,0.0,38,0.9993766859958046
4,2,0.9648060202598572,0,0.0,1,0.9928075075149536,21,0.9993719572112674
5,2,0.9782218933105469,0,0.0,0,0.0,29,0.9995990806612475
6,0,0.0,0,0.0,0,0.0,35,0.9987879957471575
7,0,0.0,0,0.0,0,0.0,12,0.9996138215065002
8,0,0.0,0,0.0,0,0.0,5,0.9990476608276367
9,2,0.9809618294239044,1,0.9722520112991333,0,0.0,51,0.9985470047184065
10,5,0.9557448863983155,0,0.0,1,0.9881914258003235,43,0.9996959470039191
11,0,0.0,1,0.9069050550460815,1,0.9919312596321106,23,0.999007831449094
12,0,0.0,0,0.0,0,0.0,29,0.9987819441433611
13,1,0.6501443982124329,0,0.0,0,0.0,22,0.978076539256356
14,6,0.9690490563710531,0,0.0,5,0.9718966722488404,38,0.9856253125165638
15,0,0.0,0,0.0,0,0.0,13,0.9973720999864432
16,0,0.0,0,0.0,0,0.0,28,0.9997143170663289
17,0,0.0,0,0.0,2,0.9937002956867218,2,0.9983440935611725
18,0,0.0,0,0.0,0,0.0,44,0.9860122014175762
19,2,0.9644673466682434,0,0.0,0,0.0,11,0.9991726875305176
20,0,0.0,0,0.0,0,0.0,13,0.9992924149219806
21,3,0.9810914397239685,0,0.0,2,0.9857205450534821,19,0.9996359442409716
22,2,0.9446840286254883,0,0.0,0,0.0,23,0.9996852460114852
23,0,0.0,0,0.0,1,0.9898099899291992,18,0.9993869562943777
24,0,0.0,0,0.0,0,0.0,15,0.999631917476654
25,0,0.0,0,0.0,0,0.0,18,0.9994197322262658
26,3,0.9713055094083151,0,0.0,1,0.9797505736351013,17,0.9994812327272752
27,1,0.8571472764015198,1,0.5140910148620605,0,0.0,43,0.9928234219551086
28,0,0.0,0,0.0,0,0.0,5,0.999433183670044
29,1,0.9759827852249146,0,0.0,0,0.0,6,0.9992498159408569
30,0,0.0,1,0.9836097955703735,3,0.9854254523913065,24,0.9986444140474001
31,0,0.0,0,0.0,0,0.0,10,0.9986080825328827
32,0,0.0,0,0.0,0,0.0,14,0.9721849773611341
33,0,0.0,0,0.0,0,0.0,19,0.9997662525427969
34,4,0.9313697516918182,0,0.0,0,0.0,31,0.9995525710044368
35,12,0.981419563293457,5,0.9750272512435914,0,0.0,21,0.997472033614204
36,0,0.0,0,0.0,1,0.9888386726379395,17,0.9991826765677508
37,0,0.0,1,0.7846468091011047,0,0.0,3,0.9868972102801005
38,0,0.0,3,0.7599310278892517,0,0.0,60,0.9975087871154149
39,0,0.0,0,0.0,5,0.9675520539283753,39,0.9995513374988849
40,2,0.9557050466537476,1,0.9834170937538147,5,0.9691644549369812,57,0.99929699458574
41,0,0.0,1,0.9817422032356262,0,0.0,31,0.9993992044079688
42,0,0.0,1,0.9581561088562012,0,0.0,24,0.999590091407299
43,0,0.0,0,0.0,0,0.0,26,0.9988948954985692
44,4,0.9820395112037659,0,0.0,0,0.0,35,0.9996391636984688
45,0,0.0,0,0.0,0,0.0,29,0.9975447284764257
46,5,0.9753578782081604,0,0.0,0,0.0,26,0.9997128867186033
47,0,0.0,0,0.0,3,0.9146953423817953,21,0.9985569715499878
48,0,0.0,0,0.0,0,0.0,26,0.9851618546705979
49,0,0.0,2,0.9748491644859314,0,0.0,26,0.9992486651127155
50,1,0.9883689880371094,0,0.0,0,0.0,13,0.9995879026559683
51,2,0.8079874217510223,0,0.0,0,0.0,4,0.8289414495229721
52,2,0.9895810186862946,0,0.0,1,0.9903854131698608,42,0.9987299953188215
53,0,0.0,0,0.0,0,0.0,41,0.9946301201494728
54,0,0.0,0,0.0,0,0.0,46,0.9958696326483851
55,0,0.0,0,0.0,1,0.6388264298439026,7,0.9985771434647697
56,0,0.0,1,0.9284647107124329,0,0.0,7,0.9697227392877851
57,1,0.968289315700531,1,0.9671265482902527,0,0.0,32,0.9992429744452238
58,0,0.0,2,0.9733820259571075,0,0.0,27,0.9968870745764838
59,14,0.9960109974656787,0,0.0,0,0.0,14,0.9963550652776446
60,2,0.9925221502780914,1,0.9523049592971802,0,0.0,10,0.9995710492134094
61,0,0.0,0,0.0,0,0.0,17,0.9989321091595817
62,0,0.0,0,0.0,0,0.0,4,0.9932447224855423
63,0,0.0,0,0.0,0,0.0,23,0.9986206578171771
64,1,0.9463680386543274,6,0.9775614539782206,1,0.9907351732254028,30,0.998845225572586
65,2,0.8849590122699738,1,0.9464537501335144,1,0.7804334759712219,27,0.981765749277892
66,0,0.0,2,0.9380824863910675,1,0.9446126222610474,7,0.9985979540007455
67,3,0.9291558067003886,0,0.0,0,0.0,35,0.9982125639915467
68,0,0.0,0,0.0,0,0.0,9,0.9991562631395128
69,2,0.966473400592804,0,0.0,0,0.0,20,0.9975391268730164
70,3,0.9869877298672994,0,0.0,0,0.0,36,0.9991780155234866
71,2,0.9845854341983795,0,0.0,0,0.0,14,0.9996509637151446
72,2,0.9601079225540161,1,0.9362300634384155,0,0.0,34,0.999331013244741
73,0,0.0,0,0.0,0,0.0,24,0.9996078734596571
74,2,0.986863762140274,1,0.9156085848808289,1,0.9946675300598145,32,0.9995022546499968
75,2,0.9616443514823914,1,0.9740325808525085,1,0.9931818842887878,24,0.9989154189825058
76,0,0.0,0,0.0,0,0.0,36,0.997508876853519
77,0,0.0,0,0.0,0,0.0,12,0.999595895409584
78,0,0.0,0,0.0,4,0.9923710972070694,9,0.9996775322490268
79,2,0.9747408330440521,0,0.0,0,0.0,30,0.9997032344341278
80,0,0.0,0,0.0,1,0.9967406392097473,6,0.9988680283228556
81,0,0.0,2,0.5169906765222549,0,0.0,28,0.9989793534789767
82,0,0.0,0,0.0,0,0.0,14,0.9987917712756565
83,2,0.9890329539775848,0,0.0,2,0.9770681858062744,32,0.9997037202119827
84,0,0.0,0,0.0,0,0.0,21,0.9995977027075631
