,ADJ_cnt,ADJ_probs,ADP_cnt,ADP_probs,ADV_cnt,ADV_probs,AUX_cnt,AUX_probs,CCONJ_cnt,CCONJ_probs,DET_cnt,DET_probs,INTJ_cnt,INTJ_probs,NOUN_cnt,NOUN_probs,NUM_cnt,NUM_probs,PART_cnt,PART_probs,PRON_cnt,PRON_probs,PROPN_cnt,PROPN_probs,PUNCT_cnt,PUNCT_probs,SCONJ_cnt,SCONJ_probs,SYM_cnt,SYM_probs,VERB_cnt,VERB_probs,X_cnt,X_probs
0,0,0.0,0,0.0,1,0.43599003553390503,0,0.0,1,0.9953591227531433,1,0.8006452918052673,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7103914618492126,2,0.2822214365005493,1,0.999829888343811,0,0.0,0,0.0,4,0.6136251166462898,0,0.0
1,2,0.9118859171867371,0,0.0,2,0.4118990898132324,1,0.46571844816207886,2,0.9950118958950043,1,0.998134434223175,0,0.0,4,0.7121533751487732,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9998860359191895,0,0.0,0,0.0,4,0.8153959512710571,0,0.0
2,4,0.8993615657091141,1,0.9945074915885925,0,0.0,2,0.5872126817703247,2,0.9991519451141357,0,0.0,0,0.0,3,0.9827865759531657,0,0.0,0,0.0,1,0.9423932433128357,0,0.0,1,0.9999097585678101,0,0.0,0,0.0,1,0.5095533728599548,0,0.0
3,1,0.43069979548454285,0,0.0,4,0.7772169187664986,0,0.0,0,0.0,1,0.9507839679718018,0,0.0,2,0.7353211641311646,0,0.0,0,0.0,1,0.9987945556640625,0,0.0,2,0.9998653829097748,1,0.9901832938194275,0,0.0,3,0.7927145461241404,0,0.0
4,0,0.0,0,0.0,0,0.0,2,0.9133020341396332,0,0.0,4,0.8116438835859299,0,0.0,4,0.8437016159296036,0,0.0,0,0.0,0,0.0,0,0.0,2,0.9997636675834656,0,0.0,0,0.0,3,0.8332929213841757,0,0.0
5,3,0.5412702163060507,2,0.8884941041469574,0,0.0,0,0.0,1,0.9986737966537476,4,0.6903608441352844,0,0.0,4,0.9359246790409088,0,0.0,0,0.0,1,0.9560268521308899,0,0.0,1,0.9998552799224854,0,0.0,0,0.0,1,0.9698432683944702,0,0.0
6,1,0.7004402279853821,2,0.9070176482200623,0,0.0,0,0.0,0,0.0,2,0.9387127757072449,0,0.0,3,0.941914955774943,0,0.0,0,0.0,0,0.0,1,0.8733542561531067,1,0.9997145533561707,0,0.0,0,0.0,1,0.5599952340126038,0,0.0
7,2,0.7009921669960022,0,0.0,2,0.9118500351905823,3,0.6343904832998911,0,0.0,1,0.9338147044181824,0,0.0,3,0.7383801937103271,0,0.0,0,0.0,2,0.9917998909950256,0,0.0,3,0.999778151512146,2,0.9848530888557434,0,0.0,4,0.6369060575962067,0,0.0
8,0,0.0,0,0.0,1,0.4100455343723297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.7775829335053762,3,0.4190194457769394,2,0.9997654557228088,0,0.0,0,0.0,2,0.8687296509742737,0,0.0
9,5,0.5413505494594574,0,0.0,4,0.6018668934702873,1,0.6292842030525208,0,0.0,0,0.0,0,0.0,6,0.746787225206693,0,0.0,1,0.7020125389099121,2,0.8211378455162048,0,0.0,2,0.9999040961265564,0,0.0,0,0.0,1,0.9617685675621033,0,0.0
10,0,0.0,1,0.5208376049995422,1,0.8558758497238159,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4414501190185547,0,0.0,0,0.0,2,0.6755535453557968,2,0.7020001709461212,2,0.9983554780483246,0,0.0,0,0.0,2,0.6272588521242142,0,0.0
11,0,0.0,1,0.9949866533279419,1,0.7898570895195007,1,0.9826065897941589,0,0.0,2,0.8153035044670105,0,0.0,2,0.9585016071796417,0,0.0,0,0.0,2,0.9404326379299164,1,0.552515983581543,2,0.9998729825019836,0,0.0,0,0.0,3,0.8097335497538248,0,0.0
12,1,0.8527305722236633,0,0.0,2,0.9752704799175262,1,0.5193232297897339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9998990297317505,0,0.0,0,0.0,1,0.656866192817688,0,0.0
13,2,0.6708892285823822,1,0.9725386500358582,1,0.7039551734924316,0,0.0,0,0.0,1,0.9985939860343933,0,0.0,4,0.7404738962650299,0,0.0,0,0.0,1,0.42154377698898315,0,0.0,3,0.9959279298782349,0,0.0,0,0.0,4,0.7075612619519234,0,0.0
14,0,0.0,2,0.9489894807338715,1,0.8369113802909851,1,0.8067125082015991,0,0.0,3,0.851199189821879,0,0.0,4,0.788318932056427,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9998877048492432,0,0.0,0,0.0,3,0.8320332765579224,0,0.0
15,2,0.5871022641658783,0,0.0,0,0.0,0,0.0,1,0.9995579123497009,0,0.0,0,0.0,1,0.4033582806587219,0,0.0,0,0.0,1,0.8595138788223267,2,0.696360319852829,1,0.999895453453064,0,0.0,0,0.0,3,0.7026203870773315,0,0.0
16,2,0.5323314666748047,1,0.9676791429519653,1,0.6171835064888,1,0.3553810119628906,0,0.0,0,0.0,0,0.0,4,0.5118680149316788,0,0.0,0,0.0,2,0.8359622061252594,0,0.0,2,0.9998639822006226,0,0.0,0,0.0,1,0.9831823110580444,0,0.0
17,2,0.6886782944202423,1,0.5890421271324158,2,0.6066318452358246,1,0.9170680046081543,1,0.9989043474197388,2,0.8006033301353455,0,0.0,1,0.8172370195388794,0,0.0,0,0.0,2,0.9839917719364166,0,0.0,1,0.9998859167098999,0,0.0,0,0.0,3,0.7485096255938212,0,0.0
18,1,0.34722697734832764,3,0.7990720073382059,1,0.43231239914894104,0,0.0,0,0.0,1,0.890953779220581,1,0.6831464767456055,3,0.5731984972953796,0,0.0,1,0.47849157452583313,3,0.6160722772280375,3,0.6894926031430563,3,0.9998085896174113,0,0.0,0,0.0,4,0.5983553603291512,0,0.0
19,2,0.6155992299318314,1,0.9983622431755066,2,0.7368217706680298,2,0.7349766790866852,0,0.0,1,0.9347078800201416,0,0.0,0,0.0,0,0.0,0,0.0,3,0.802025039990743,1,0.6736283302307129,2,0.9998600482940674,1,0.987392008304596,0,0.0,1,0.9958904385566711,0,0.0
20,0,0.0,3,0.7762124935785929,1,0.8268409967422485,1,0.9839831590652466,0,0.0,2,0.9184340536594391,0,0.0,5,0.7674381732940674,0,0.0,1,0.36958402395248413,0,0.0,2,0.6646219491958618,1,0.9999102354049683,0,0.0,0,0.0,1,0.9789984822273254,0,0.0
21,2,0.9919174313545227,2,0.71457140147686,0,0.0,1,0.9001599550247192,0,0.0,1,0.9949324727058411,0,0.0,2,0.9578178226947784,0,0.0,0,0.0,1,0.9977287650108337,1,0.5905879139900208,1,0.9999055862426758,0,0.0,0,0.0,2,0.7383806854486465,0,0.0
22,2,0.777929961681366,1,0.9290014505386353,1,0.6931349039077759,1,0.8324068188667297,0,0.0,1,0.6498202681541443,0,0.0,1,0.6703513264656067,0,0.0,0,0.0,1,0.9061733484268188,1,0.6420093774795532,3,0.9998245239257812,0,0.0,0,0.0,1,0.9726552963256836,0,0.0
23,0,0.0,0,0.0,2,0.6782495081424713,2,0.7041070759296417,1,0.9989092350006104,0,0.0,0,0.0,1,0.7695959806442261,0,0.0,0,0.0,2,0.5961102694272995,0,0.0,1,0.9998939037322998,1,0.4902993440628052,0,0.0,2,0.9208265841007233,2,0.4505026489496231
24,0,0.0,0,0.0,4,0.7265892773866653,1,0.8323533535003662,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9935852885246277,0,0.0,1,0.9998332262039185,0,0.0,0,0.0,1,0.7653603553771973,0,0.0
