,ADJ_cnt,ADJ_probs,ADP_cnt,ADP_probs,ADV_cnt,ADV_probs,AUX_cnt,AUX_probs,CCONJ_cnt,CCONJ_probs,DET_cnt,DET_probs,INTJ_cnt,INTJ_probs,NOUN_cnt,NOUN_probs,NUM_cnt,NUM_probs,PART_cnt,PART_probs,PRON_cnt,PRON_probs,PROPN_cnt,PROPN_probs,PUNCT_cnt,PUNCT_probs,SCONJ_cnt,SCONJ_probs,SYM_cnt,SYM_probs,VERB_cnt,VERB_probs,X_cnt,X_probs
0,0,0.0,3,0.7245880961418152,1,0.33418700098991394,0,0.0,0,0.0,1,0.39963579177856445,2,0.45690590143203735,9,0.7895627584722307,0,0.0,0,0.0,1,0.9930590391159058,0,0.0,1,0.9841508865356445,0,0.0,0,0.0,0,0.0,2,0.5821740031242371
1,0,0.0,4,0.9134522527456284,2,0.6803303956985474,0,0.0,0,0.0,2,0.8090156018733978,5,0.8973827838897706,12,0.5829482463498911,0,0.0,0,0.0,1,0.306894451379776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.44839494427045185
2,1,0.7506820559501648,0,0.0,1,0.9950940608978271,0,0.0,1,0.5638379454612732,0,0.0,0,0.0,1,0.3834410011768341,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9975002408027649,0,0.0,0,0.0,0,0.0,3,0.5951054294904073
4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5336296260356903,0,0.0,0,0.0,1,0.9876883625984192,1,0.789689302444458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8633018136024475,2,0.5371581017971039,0,0.0,0,0.0,0,0.0,1,0.9315494894981384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.766231119632721,5,0.5837525427341461,0,0.0,0,0.0,1,0.5691935420036316,0,0.0,1,0.9994845390319824,0,0.0,0,0.0,0,0.0,0,0.0
7,0,0.0,0,0.0,0,0.0,1,0.4683800935745239,0,0.0,1,0.5908416509628296,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7455266714096069,1,0.5790728330612183,0,0.0,0,0.0,0,0.0,1,0.549385130405426,0,0.0
8,0,0.0,2,0.4291558563709259,2,0.334439679980278,0,0.0,0,0.0,1,0.5290360450744629,2,0.8130767047405243,11,0.5740906514904716,0,0.0,0,0.0,1,0.3862092196941376,1,0.7116122841835022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
9,0,0.0,3,0.6179402569929758,1,0.6496321558952332,0,0.0,0,0.0,2,0.41576753556728363,2,0.670798659324646,9,0.6126059922907088,0,0.0,0,0.0,1,0.9826129674911499,1,0.6973969340324402,1,0.9947289824485779,0,0.0,0,0.0,1,0.3101990520954132,0,0.0
10,0,0.0,3,0.9634493390719095,1,0.3219243884086609,0,0.0,0,0.0,0,0.0,3,0.8254096110661825,8,0.7335805557668209,0,0.0,0,0.0,0,0.0,2,0.8062939643859863,0,0.0,0,0.0,0,0.0,1,0.5533303022384644,0,0.0
11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.704339881738027,2,0.8837822377681732,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6268231272697449,0,0.0
12,0,0.0,2,0.9067056477069855,0,0.0,0,0.0,0,0.0,1,0.9901239275932312,2,0.3871510475873947,2,0.6100993305444717,0,0.0,0,0.0,0,0.0,1,0.3381834924221039,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4370960096518199
13,0,0.0,0,0.0,0,0.0,1,0.9657265543937683,0,0.0,0,0.0,0,0.0,1,0.7059480547904968,0,0.0,0,0.0,0,0.0,1,0.40405312180519104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.8403762976328532,4,0.8001186549663544,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,0,0.0,0,0.0,0,0.0,1,0.7860802412033081,0,0.0,1,0.5635863542556763,1,0.6215383410453796,10,0.9048490762710572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46344849467277527,1,0.8904311656951904,12,0.7344637687007586,0,0.0,0,0.0,1,0.2556799054145813,0,0.0,1,0.9893950819969177,0,0.0,0,0.0,0,0.0,0,0.0
